,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,title
2561,0.434,0.873,2,-3.749,1,0.0489,0.0234,0.0,0.323,0.365,150.077,audio_features,3IuTraprrDiCiGJ7tiGpGu,spotify:track:3IuTraprrDiCiGJ7tiGpGu,https://api.spotify.com/v1/tracks/3IuTraprrDiCiGJ7tiGpGu,https://api.spotify.com/v1/audio-analysis/3IuTraprrDiCiGJ7tiGpGu,254880,4,Aaron Shust,My Hope Is in You
2562,0.428,0.699,0,-5.924,1,0.031,0.0566,0.0,0.118,0.266,144.027,audio_features,7qOUyF8WXgrMBFuCAMz8o1,spotify:track:7qOUyF8WXgrMBFuCAMz8o1,https://api.spotify.com/v1/tracks/7qOUyF8WXgrMBFuCAMz8o1,https://api.spotify.com/v1/audio-analysis/7qOUyF8WXgrMBFuCAMz8o1,271027,4,Aaron Shust,No One Higher
2563,0.367,0.739,11,-7.987,1,0.0411,0.103,0.0,0.0912,0.328,175.877,audio_features,2FJYXPlTmFPAjTwPS1bMnw,spotify:track:2FJYXPlTmFPAjTwPS1bMnw,https://api.spotify.com/v1/tracks/2FJYXPlTmFPAjTwPS1bMnw,https://api.spotify.com/v1/audio-analysis/2FJYXPlTmFPAjTwPS1bMnw,306253,4,Big Daddy Weave,The Lion and the Lamb
2564,0.329,0.509,11,-6.607,1,0.0333,0.374,0.0,0.12,0.227,127.119,audio_features,7zuwaenG5AF0vG7o7kMduX,spotify:track:7zuwaenG5AF0vG7o7kMduX,https://api.spotify.com/v1/tracks/7zuwaenG5AF0vG7o7kMduX,https://api.spotify.com/v1/audio-analysis/7zuwaenG5AF0vG7o7kMduX,276187,3,Big Daddy Weave,Redeemed
2565,0.24,0.363,0,-7.713,1,0.0344,0.483,0.0,0.143,0.438,161.719,audio_features,3HRfH5dCEmrc4kquT51XgE,spotify:track:3HRfH5dCEmrc4kquT51XgE,https://api.spotify.com/v1/tracks/3HRfH5dCEmrc4kquT51XgE,https://api.spotify.com/v1/audio-analysis/3HRfH5dCEmrc4kquT51XgE,277880,4,Big Daddy Weave,Jesus I Believe
2566,0.416,0.768,4,-6.297,1,0.0377,0.0587,0.0,0.109,0.415,153.142,audio_features,71Mwr0v0cPykFBBpnYiSED,spotify:track:71Mwr0v0cPykFBBpnYiSED,https://api.spotify.com/v1/tracks/71Mwr0v0cPykFBBpnYiSED,https://api.spotify.com/v1/audio-analysis/71Mwr0v0cPykFBBpnYiSED,245280,4,Big Daddy Weave,What Life Would Be Like
2567,0.546,0.777,7,-5.842,1,0.0671,0.0343,0.0,0.0829,0.541,102.068,audio_features,4evZUjbXPrzooKfpEBYWnw,spotify:track:4evZUjbXPrzooKfpEBYWnw,https://api.spotify.com/v1/tracks/4evZUjbXPrzooKfpEBYWnw,https://api.spotify.com/v1/audio-analysis/4evZUjbXPrzooKfpEBYWnw,189200,4,Jeremy Camp,Word Of Life
2568,0.492,0.873,0,-3.193,1,0.0392,0.0104,0.0,0.0895,0.229,91.078,audio_features,04ZzbJOLBEhaf8PVQuH96u,spotify:track:04ZzbJOLBEhaf8PVQuH96u,https://api.spotify.com/v1/tracks/04ZzbJOLBEhaf8PVQuH96u,https://api.spotify.com/v1/audio-analysis/04ZzbJOLBEhaf8PVQuH96u,211600,4,Jeremy Camp,Christ In Me
2569,0.547,0.614,4,-6.656,1,0.0283,0.0913,1.13e-05,0.213,0.261,100.013,audio_features,54oGM8NoKmtYvyMtvYicCc,spotify:track:54oGM8NoKmtYvyMtvYicCc,https://api.spotify.com/v1/tracks/54oGM8NoKmtYvyMtvYicCc,https://api.spotify.com/v1/audio-analysis/54oGM8NoKmtYvyMtvYicCc,243404,4,Jeremy Camp,We Must Remember
2570,0.454,0.862,3,-4.475,1,0.0515,0.0016,0.0,0.0631,0.492,147.98,audio_features,2ylFkyB3bhrxtvZFAVlYFk,spotify:track:2ylFkyB3bhrxtvZFAVlYFk,https://api.spotify.com/v1/tracks/2ylFkyB3bhrxtvZFAVlYFk,https://api.spotify.com/v1/audio-analysis/2ylFkyB3bhrxtvZFAVlYFk,222962,4,Jeremy Camp,The Way You Love Me
2571,0.424,0.714,7,-4.433,1,0.0352,0.013,0.0,0.0925,0.337,171.965,audio_features,7AlFRA7zpc30NM8LO3ZcE4,spotify:track:7AlFRA7zpc30NM8LO3ZcE4,https://api.spotify.com/v1/tracks/7AlFRA7zpc30NM8LO3ZcE4,https://api.spotify.com/v1/audio-analysis/7AlFRA7zpc30NM8LO3ZcE4,277280,4,Jeremy Camp,Same Power
2572,0.492,0.748,9,-4.155,1,0.034,0.203,0.0,0.104,0.512,147.023,audio_features,0r940DwlNLYHg6Lg3fmyOA,spotify:track:0r940DwlNLYHg6Lg3fmyOA,https://api.spotify.com/v1/tracks/0r940DwlNLYHg6Lg3fmyOA,https://api.spotify.com/v1/audio-analysis/0r940DwlNLYHg6Lg3fmyOA,223813,4,Jeremy Camp,Breaking My Fall
2573,0.538,0.605,8,-5.95,1,0.0241,0.345,0.0,0.136,0.511,80.979,audio_features,3oQdYW98bDqwzdlIqDeHvh,spotify:track:3oQdYW98bDqwzdlIqDeHvh,https://api.spotify.com/v1/tracks/3oQdYW98bDqwzdlIqDeHvh,https://api.spotify.com/v1/audio-analysis/3oQdYW98bDqwzdlIqDeHvh,188640,4,Jeremy Camp,The Answer
